make,model,gen_start,gen_end,trim,tier,tier_name,top_engine,audio_brand,expected_parts,notes,cult
Mercedes-Benz,ML,1998,2005,ML500,3,premium,5.0L V8,Harman Kardon,"Harman Kardon amp, V8 ECM, heated seats, nav, moonroof",2002-2005,
Mercedes-Benz,ML,1998,2005,ML55 AMG,4,performance,5.4L V8 (342hp),Harman Kardon,"Harman Kardon amp, M113 V8 ECM, AMG brakes, AMG suspension, body kit",,CULT
Lincoln,Navigator,2003,2006,Luxury,3,premium,5.4L V8,THX,"THX amp, V8 ECM, heated/cooled seats, nav, air suspension, power running boards",2nd gen. THX audio.,
Lincoln,Navigator,2003,2006,Ultimate,3,premium,5.4L V8,THX,"THX amp, V8 ECM, heated/cooled seats, nav, air suspension, power running boards, rear entertainment",,
Lincoln,Navigator,2007,2017,Base,3,premium,5.4L V8,THX,"THX amp, V8 ECM, heated/cooled seats, nav, power running boards, rear camera","3rd gen. 5.4L to 2014, 3.5L EB from 2015.",
Lincoln,Navigator,2007,2017,L,3,premium,3.5L EcoBoost,THX,"THX amp, EcoBoost ECM, heated/cooled seats, nav, power running boards, adaptive cruise (late)",Long wheelbase,
Lincoln,LS,2000,2006,V6,2,mid,3.0L V6,,"Power seats, heated seats, leather",Rear-wheel drive sport sedan.,
Lincoln,LS,2000,2006,V8,3,premium,3.9L V8,,"V8 ECM, heated/cooled seats, nav possible, sport suspension",V8 model. Underrated car.,
Lincoln,Town Car,1998,2011,Executive,1,base,4.6L V8,,,Panther platform. Bulletproof.,
Lincoln,Town Car,1998,2011,Signature,2,mid,4.6L V8,,"Heated seats, leather, power everything, air ride",,
Lincoln,Town Car,1998,2011,Cartier/Designer,3,premium,4.6L V8,Alpine,"Alpine amp (late), heated/cooled seats, moonroof, nav, premium leather",Top trim varied by year,
Cadillac,Escalade,2002,2006,Base,3,premium,6.0L V8,Bose,"Bose amp, 6.0L V8 ECM, heated/cooled seats, nav, OnStar, power liftgate",2nd gen GMT800. All Escalades are premium.,
Cadillac,Escalade,2002,2006,ESV,3,premium,6.0L V8,Bose,"Bose amp, 6.0L V8 ECM, heated/cooled seats, nav, rear entertainment, power liftgate",Extended. Suburban platform.,
Cadillac,Escalade,2002,2006,EXT,3,premium,6.0L V8,Bose,"Bose amp, 6.0L V8 ECM, heated/cooled seats, nav, midgate",Truck bed. Avalanche platform.,
Cadillac,CTS,2003,2007,Base,2,mid,3.6L V6,,"Power seats, OnStar, leather",1st gen.,
Cadillac,CTS,2003,2007,CTS-V,4,performance,5.7L V8 (LS6) 400hp,,"LS6 ECM, Tremec 6-speed, limited slip, Brembo brakes, sport suspension",LS6 from Corvette Z06. First V-series.,CULT
Cadillac,CTS,2008,2013,Base,2,mid,3.0L V6,Bose,"Bose amp, power seats",2nd gen.,
Cadillac,CTS,2008,2013,Premium,3,premium,3.6L V6,Bose,"Bose amp, heated/cooled seats, nav, blind spot",,
Cadillac,CTS,2008,2013,CTS-V,4,performance,6.2L Supercharged V8 (LSA) 556hp,Bose,"Bose amp, LSA supercharged ECM, Tremec 6-speed, magnetic ride, Brembo brakes, limited slip",LSA supercharged. 556hp. One of the greatest GM performance cars ever.,CULT
Cadillac,CTS,2014,2019,Luxury,2,mid,2.0L Turbo,Bose,"Bose amp, power seats, CUE infotainment",3rd gen.,
Cadillac,CTS,2014,2019,Premium Luxury,3,premium,3.6L V6,Bose,"Bose amp, heated/cooled seats, head-up display, adaptive cruise, magnetic ride",,
Cadillac,CTS,2014,2019,V-Sport,3,premium,3.6L Twin-Turbo V6 (420hp),Bose,"Bose amp, twin-turbo ECM, magnetic ride, Brembo brakes, electronic LSD",Twin-turbo V6. Serious performance.,
Cadillac,CTS,2016,2019,CTS-V,4,performance,6.2L Supercharged V8 (LT4) 640hp,Bose,"Bose amp, LT4 supercharged ECM, magnetic ride, Brembo carbon ceramics, electronic LSD, 640hp",LT4 supercharged. 640hp 4-door. Monster.,CULT
Volkswagen,Jetta,2005,2010,2.5,1,base,2.5L I5,,,Mk5. Inline-5 engine.,
Volkswagen,Jetta,2005,2010,SEL,3,premium,2.0L Turbo,Fender,"Fender amp, turbo ECM, heated leather, nav, moonroof",,
Volkswagen,Jetta,2005,2010,GLI,4,performance,2.0L Turbo I4,Fender,"Fender amp, GLI ECM, sport suspension, sport brakes, LSD (late), Recaro possible",Mk5 GLI. EA113 turbo.,CULT
Volkswagen,Tiguan,2009,2017,S,1,base,2.0L Turbo I4,,,1st gen. 5N.,
Volkswagen,Tiguan,2009,2017,SE,2,mid,2.0L Turbo I4,,"Heated seats, panoramic moonroof, rear camera",,
Volkswagen,Tiguan,2009,2017,SEL,3,premium,2.0L Turbo I4,Fender,"Fender amp, heated leather, nav, park assist, panoramic moonroof",,
Volkswagen,Tiguan,2009,2017,R-Line,2,mid,2.0L Turbo I4,,"Sport appearance, R-Line bumpers, 19in wheels",,
Mazda,Mazda3,2004,2009,i,1,base,2.0L I4,,,BK. 1st gen.,
Mazda,Mazda3,2004,2009,s,2,mid,2.3L I4,,"Sport suspension, larger wheels, power moonroof possible",s trim = sport/larger engine,
Mazda,Mazda3,2004,2009,s Grand Touring,3,premium,2.3L I4,Bose,"Bose amp, heated leather, moonroof, xenon headlights",,
Mazda,Mazda3,2010,2013,i Sport,1,base,2.0L I4,,,BL. 2nd gen.,
Mazda,Mazda3,2010,2013,s Grand Touring,3,premium,2.5L I4,Bose,"Bose amp, heated leather, moonroof, xenon headlights, blind spot (late)",,
Mazda,CX-5,2013,2016,Sport,1,base,2.0L I4,,,KE. 1st gen CX-5.,
Mazda,CX-5,2013,2016,Touring,2,mid,2.5L I4,,"Heated seats, blind spot, rear camera, power seats",,
Mazda,CX-5,2013,2016,Grand Touring,3,premium,2.5L I4,Bose,"Bose amp, heated leather, nav, power liftgate, rain-sensing wipers",,
Mazda,CX-9,2007,2015,Sport,1,base,3.7L V6,,,TB. Ford Edge platform. 3.7L Duratec V6.,
Mazda,CX-9,2007,2015,Touring,2,mid,3.7L V6,,"Heated seats, power seats, rear camera",,
Mazda,CX-9,2007,2015,Grand Touring,3,premium,3.7L V6,Bose,"Bose amp, heated leather, moonroof, nav, power liftgate, blind spot",,
Subaru,Outback,2000,2004,Base,1,base,2.5L H4,,,BH. 2nd gen.,
Subaru,Outback,2000,2004,Limited,3,premium,3.0L H6,,"H6 ECM, heated leather, moonroof, power seats",H6 is premium,
Subaru,Outback,2000,2004,VDC,3,premium,3.0L H6,,"H6 ECM, Vehicle Dynamics Control, heated leather, moonroof",AWD stability system,
Subaru,Outback,2000,2004,LL Bean,3,premium,3.0L H6,,"H6 ECM, heated leather, moonroof, power seats, special trim",Special edition. Premium.,
Subaru,Outback,2005,2009,2.5i,1,base,2.5L H4,,,BP. 3rd gen.,
Subaru,Outback,2005,2009,2.5i Limited,3,premium,2.5L H4,,"Heated leather, moonroof, power seats",,
Subaru,Outback,2005,2009,2.5XT,3,premium,2.5L Turbo H4,,"Turbo ECM, sport suspension, 250hp",Turbo Outback. Underrated.,CULT
Subaru,Outback,2005,2009,3.0R,3,premium,3.0L H6,,"H6 ECM, heated leather, moonroof, 245hp",,
Subaru,WRX,2002,2007,Base,2,mid,2.0L Turbo H4 (EJ205),,"EJ205 turbo ECM, sport suspension, 6-speed (STI) or 5-speed","Blob-eye, bug-eye, hawk-eye. All cult.",CULT
Subaru,WRX,2002,2007,STI,4,performance,2.5L Turbo H4 (EJ257) 300hp,,"EJ257 STI ECM, DCCD AWD, Brembo brakes, 6-speed, STI suspension, gold BBS wheels",THE Subaru. DCCD is the magic. Every part is cult gold.,CULT
Subaru,Forester,2004,2008,X,1,base,2.5L H4,,,,
Subaru,Forester,2004,2008,XT,3,premium,2.5L Turbo H4,,"Turbo ECM, sport suspension, turbo, intercooler, 230hp",Turbo Forester. Fast wagon. Cult.,CULT
Subaru,Forester,2004,2008,XT Sports,4,performance,2.5L Turbo H4 (230hp),,"Turbo ECM, sport suspension, manual trans, sport exhaust, STI intercooler (late)",2007-2008 XT Sports. Closest to STI Forester.,CULT
Audi,A4,2002,2004,1.8T,2,mid,1.8L Turbo I4,,"Power seats, heated seats, auto climate",B6. 1.8T is the tuner engine.,CULT
Audi,A4,2002,2004,3.0,3,premium,3.0L V6,Bose,"Bose amp, V6 ECM, heated leather, moonroof, nav possible",,
Audi,A4,2002,2004,S4,4,performance,4.2L V8,Bose,"Bose amp, 4.2L V8 ECM, sport suspension, 6-speed available",BBK V8. 340hp. Timing chain killer.,CULT
Audi,A6,1998,2004,2.8/3.0,2,mid,3.0L V6,,"Power seats, heated seats, auto climate",C5.,
Audi,A6,1998,2004,4.2,3,premium,4.2L V8,Bose,"Bose amp, V8 ECM, heated leather, nav, moonroof",,
Audi,A6,1998,2004,S6,4,performance,4.2L V8 (340hp),Bose,"Bose amp, V8 ECM, sport suspension, sport seats, sport exhaust",2002-2004. C5 S6.,CULT
Audi,A6,1998,2004,RS6,4,performance,4.2L Twin-Turbo V8 (450hp),Bose,"Bose amp, twin-turbo V8 ECM, Brembo brakes, DRC suspension, 450hp",2003-2004. C5 RS6. Biturbo V8. Ultra rare.,CULT
Audi,A6,2005,2011,3.2,2,mid,3.2L V6,,"Power seats, heated seats, MMI",C6.,
Audi,A6,2005,2011,4.2,3,premium,4.2L V8,Bose,"Bose amp, V8 ECM, heated leather, nav, adaptive air suspension",,
Audi,A6,2005,2011,S6,4,performance,5.2L V10 (435hp),Bose,"Bose amp, V10 ECM (Lamborghini-derived), sport differential, adaptive suspension, sport exhaust",C6 S6. Lamborghini V10 in a sedan.,CULT
Audi,A6,2005,2011,RS6,4,performance,5.0L Twin-Turbo V10 (580hp),Bose,"Bose amp, biturbo V10 ECM, DRC, carbon ceramic brakes, sport exhaust",C6 RS6. Biturbo V10. Never sold in US (Euro import cult).,CULT
Audi,TT,1999,2006,1.8T,2,mid,1.8L Turbo I4 (180hp),Bose,"Bose amp possible, 1.8T ECM, Haldex AWD (quattro models)",Mk1 TT. 1.8T tuner engine.,CULT
Audi,TT,1999,2006,1.8T 225,3,premium,1.8L Turbo I4 (225hp),Bose,"Bose amp, 225hp 1.8T ECM, Haldex AWD, larger brakes, sport suspension","225hp model. Bigger turbo, more boost.",CULT
Audi,TT,1999,2006,3.2 V6,3,premium,3.2L V6 (250hp),Bose,"Bose amp, VR6 ECM, DSG dual-clutch, Haldex AWD, sport suspension",VR6 TT. DSG first appeared here.,CULT
Infiniti,G35,2003,2007,Base,2,mid,3.5L V6 (VQ35DE),,"VQ35DE ECM, power seats, moonroof, leather",V35. 350Z platform sedan.,CULT
Infiniti,G35,2003,2007,Sport,3,premium,3.5L V6 (VQ35DE),Bose,"Bose amp, VQ35DE ECM, sport suspension, sport brakes, LSD (6-speed coupe), nav",Coupe with 6-speed + LSD is most valuable.,CULT
Acura,TL,2004,2008,Base,2,mid,3.2L V6,,"Power seats, heated leather, moonroof, XM",3rd gen. J32 engine.,
Acura,TL,2004,2008,Type-S,4,performance,3.5L V6 (286hp),,"J35 Type-S ECM, sport suspension, Brembo brakes, LSD, sport exhaust",2007-2008. Type-S is cult Acura.,CULT
Acura,TL,2009,2014,Base,2,mid,3.5L V6,,"Power seats, heated leather, nav possible",4th gen.,
Acura,TL,2009,2014,SH-AWD,3,premium,3.7L V6,,"3.7L V6 ECM, Super Handling AWD module, sport suspension",SH-AWD torque vectoring. Tech showcase.,CULT
Acura,TL,2009,2014,SH-AWD Advance,3,premium,3.7L V6,ELS,"ELS amp, 3.7L V6 ECM, SH-AWD module, heated/cooled seats, adaptive cruise, collision mitigation",,
Acura,TSX,2004,2008,Base,2,mid,2.4L I4 (K24A2),,"K24A2 ECM, heated leather, moonroof, 6-speed manual available",Euro Accord. K24 i-VTEC.,CULT
Acura,TSX,2009,2014,Base,2,mid,2.4L I4,,"Power seats, heated leather, nav possible",,
Acura,TSX,2009,2014,V6,3,premium,3.5L V6,,"V6 ECM, heated leather, nav, moonroof",V6 with 6-speed auto only,
Acura,TSX,2009,2014,Special Edition,3,premium,2.4L I4,,"Unique wheels, sport appearance, heated leather",,
Acura,MDX,2001,2006,Base,2,mid,3.5L V6,Bose,"Bose amp, V6 ECM, heated leather, moonroof, 3rd row, rear entertainment possible",1st gen. Only one trim level.,
Acura,MDX,2001,2006,Touring,3,premium,3.5L V6,Bose,"Bose amp, V6 ECM, nav, rear entertainment, heated leather, moonroof",,
Acura,MDX,2007,2013,Base,2,mid,3.7L V6,,"SH-AWD, power liftgate, heated leather",2nd gen. SH-AWD standard.,
Acura,MDX,2007,2013,Technology,3,premium,3.7L V6,ELS,"ELS amp, nav, rear entertainment, AcuraLink, heated seats, adaptive cruise (late)",,
Acura,MDX,2007,2013,Advance,3,premium,3.7L V6,ELS,"ELS amp, heated/ventilated seats, adaptive cruise, collision mitigation, blind spot",,

Honda,Accord,1998,2002,DX,1,base,2.3L I4,,,F23 engine,false
Honda,Accord,1998,2002,LX,1,base,2.3L I4,,,,false
Honda,Accord,1998,2002,EX,2,mid,2.3L I4,,"Moonroof, power seats, ABS",,false
Honda,Accord,1998,2002,EX V6,3,premium,3.0L V6,,"V6 ECM, leather, moonroof, power seats",J30 V6,false
Toyota,Camry,1997,2001,CE,1,base,2.2L I4,,,5S-FE engine,false
Toyota,Camry,1997,2001,LE,1,base,2.2L I4,,,,false
Toyota,Camry,1997,2001,XLE,3,premium,3.0L V6,JBL,"JBL amp, V6 ECM, heated leather, moonroof, power seats",1MZ-FE V6,false
Nissan,Sentra,1998,2001,Base,1,base,1.8L I4,,,,false
Nissan,Sentra,1998,2001,GXE,1,base,1.8L I4,,,,false
Nissan,Sentra,1998,2001,SE,2,mid,2.0L I4,,"Sport suspension, ABS, power pkg",SR20DE,false
Nissan,Sentra,2007,2012,S,1,base,2.0L I4,,,MR20DE,false
Nissan,Sentra,2007,2012,SL,3,premium,2.0L I4,,"Heated leather, moonroof, nav, rear camera",,false
Nissan,Sentra,2007,2012,SE-R,3,premium,2.5L I4,,"QR25DE ECM, sport suspension, rear disc brakes",,true
Nissan,Sentra,2007,2012,SE-R Spec V,4,performance,2.5L I4 (200hp),,"Spec V ECM, sport suspension, LSD, 6-speed",,true
Nissan,Sentra,2013,2019,S,1,base,1.8L I4,,,,false
Nissan,Sentra,2013,2019,SV,2,mid,1.8L I4,,"Heated seats, rear camera, blind spot possible",,false
Nissan,Sentra,2013,2019,SR,2,mid,1.8L I4,,"Sport suspension, sport seats, moonroof possible",,false
Nissan,Sentra,2013,2019,SL,3,premium,1.8L I4,Bose,"Bose amp, heated leather, moonroof, nav, blind spot",,false
Nissan,Sentra,2013,2019,NISMO,4,performance,1.6L Turbo I4,,"Turbo ECM, sport suspension, sport exhaust, Recaro seats, 188hp",2017+,true
Nissan,Pathfinder,1996,2004,XE,1,base,3.3L V6,,,VG33E,false
Nissan,Pathfinder,1996,2004,SE,2,mid,3.5L V6,,"Power seats, moonroof, rear diff lock possible",VQ35DE from 2001,false
Nissan,Pathfinder,1996,2004,LE,3,premium,3.5L V6,Bose,"Bose amp, heated leather, moonroof, rear entertainment possible",,false
Nissan,Titan,2004,2015,S,1,base,5.6L V8,,,VK56DE/VK56VD. All Titans are V8.,false
Nissan,Titan,2004,2015,SV,2,mid,5.6L V8,,"Power seats, Bluetooth, tow pkg",,false
Nissan,Titan,2004,2015,PRO-4X,3,premium,5.6L V8,,"Off-road suspension, Bilstein shocks, skid plates, locking rear diff, heated seats",,false
Nissan,Titan,2004,2015,SL,3,premium,5.6L V8,Rockford Fosgate,"Rockford Fosgate amp, heated leather, moonroof, nav, rear camera",,false
Ford,Expedition,1997,2002,XLT,2,mid,4.6L V8,,"Power seats, rear A/C, 3rd row",Triton V8,false
Ford,Expedition,1997,2002,Eddie Bauer,3,premium,5.4L V8,Audiophile,"Audiophile amp, heated seats, leather, moonroof, power running boards",,false
Ford,F-150,1992,1996,XL,1,base,4.9L I6,,,300 inline-6,false
Ford,F-150,1992,1996,XLT,2,mid,5.0L V8,,"Power windows, cruise, A/C",302 V8,false
Ford,F-150,1992,1996,Eddie Bauer,3,premium,5.8L V8,,"Heated seats, leather, power seats",351W V8,false
Ford,F-150,1992,1996,Lightning,4,performance,5.8L V8 (240hp),,"Tuned 351 ECM, lowered suspension, GT40 heads, unique intake",1993-1995. 1st gen Lightning.,true
Ford,Fusion,2006,2012,S,1,base,2.3L I4,,,Duratec 23,false
Ford,Fusion,2006,2012,SE,2,mid,2.5L I4,,"Power seats, SYNC, heated seats possible",,false
Ford,Fusion,2006,2012,SEL,3,premium,3.0L V6,,"V6 ECM, heated leather, moonroof, SYNC",,false
Ford,Fusion,2006,2012,Sport,3,premium,3.5L V6 AWD,,"3.5L V6 ECM, AWD, sport suspension, heated leather",AWD V6. Underrated.,false
Ford,Fusion,2013,2020,S,1,base,2.5L I4,,,,false
Ford,Fusion,2013,2020,SE,2,mid,1.5L EcoBoost,,"SYNC 3, power seats, rear camera",,false
Ford,Fusion,2013,2020,Titanium,3,premium,2.0L EcoBoost,Sony,"Sony amp, heated/cooled leather, nav, park assist, moonroof",,false
Ford,Fusion,2013,2020,Sport,4,performance,2.7L EcoBoost V6 AWD 325hp,Sony,"Sony amp, 2.7L twin-turbo ECM, AWD, sport suspension, paddle shifters, 325hp",Sleeper sedan. Twin-turbo V6 AWD.,false
Honda,Odyssey,1999,2004,LX,1,base,3.5L V6,,,J35 V6,false
Honda,Odyssey,1999,2004,EX,2,mid,3.5L V6,,"Power sliding doors, moonroof, rear entertainment possible",,false
Honda,Odyssey,1999,2004,EX-L,3,premium,3.5L V6,,"Heated leather, moonroof, rear entertainment, power liftgate",,false
Honda,Odyssey,2005,2010,LX,1,base,3.5L V6,,,,false
Honda,Odyssey,2005,2010,EX,2,mid,3.5L V6,,"Power sliding doors, moonroof, rear camera (late)",,false
Honda,Odyssey,2005,2010,EX-L,3,premium,3.5L V6,,"Heated leather, moonroof, nav possible, rear entertainment",,false
Honda,Odyssey,2005,2010,Touring,3,premium,3.5L V6,,"Heated leather, nav, rear entertainment, power liftgate, PAX tires",,false
Honda,Odyssey,2011,2017,LX,1,base,3.5L V6,,,,false
Honda,Odyssey,2011,2017,EX,2,mid,3.5L V6,,"Power sliding doors, moonroof, rear camera, Bluetooth",,false
Honda,Odyssey,2011,2017,EX-L,3,premium,3.5L V6,,"Heated leather, moonroof, rear entertainment possible, power liftgate",,false
Honda,Odyssey,2011,2017,Touring,3,premium,3.5L V6,,"Heated leather, nav, rear entertainment, power liftgate, HondaVAC (2014+)",,false
Honda,Odyssey,2011,2017,Touring Elite,3,premium,3.5L V6,,"Heated/ventilated seats, rear entertainment, ultrawide rear entertainment, nav, HondaVAC",,false
Chevrolet,Malibu,1997,2003,Base,1,base,2.4L I4,,,,false
Chevrolet,Malibu,1997,2003,LS,2,mid,3.1L V6,,"Power seats, cruise",V6 ECM,false
Chevrolet,Malibu,2004,2007,Base,1,base,2.2L I4,,,Ecotec,false
Chevrolet,Malibu,2004,2007,LT,2,mid,3.5L V6,,"V6 ECM, power seats, OnStar",,false
Chevrolet,Malibu,2004,2007,SS,4,performance,3.9L V6 (240hp),,"3.9L V6 ECM, sport suspension, sport exhaust, leather",SS sedan. Actually decent.,false
Chevrolet,Malibu,2008,2012,LS,1,base,2.4L I4,,,,false
Chevrolet,Malibu,2008,2012,LT,2,mid,2.4L I4,,"Power seats, Bluetooth, OnStar",,false
Chevrolet,Malibu,2008,2012,LTZ,3,premium,3.6L V6,,"V6 ECM, heated leather, moonroof",,false
Chevrolet,Malibu,2013,2015,LS,1,base,2.5L I4,,,,false
Chevrolet,Malibu,2013,2015,LT,2,mid,2.5L I4,,"MyLink, power seats, rear camera",,false
Chevrolet,Malibu,2013,2015,LTZ,3,premium,2.0L Turbo,,"Turbo ECM, heated leather, nav, Bose possible",,false
Chevrolet,Malibu,2016,2024,L,1,base,1.5L Turbo,,,,false
Chevrolet,Malibu,2016,2024,LT,2,mid,1.5L Turbo,,"Power seats, MyLink, rear camera",,false
Chevrolet,Malibu,2016,2024,Premier,3,premium,2.0L Turbo,Bose,"Bose amp, turbo ECM, heated/ventilated leather, nav, adaptive cruise",,false
Toyota,Corolla,1998,2002,CE,1,base,1.8L I4,,,1ZZ-FE,false
Toyota,Corolla,1998,2002,LE,1,base,1.8L I4,,"Power windows, cruise",,false
Toyota,Corolla,1998,2002,S,2,mid,1.8L I4,,"Sport suspension, rear disc brakes",,false
Toyota,Corolla,2003,2008,CE,1,base,1.8L I4,,,,false
Toyota,Corolla,2003,2008,LE,1,base,1.8L I4,,,,false
Toyota,Corolla,2003,2008,S,2,mid,1.8L I4,,"Sport suspension, sport seats",,false
Toyota,Corolla,2003,2008,XRS,4,performance,1.8L I4 (170hp),,"2ZZ-GE ECM, 6-speed manual, sport suspension, 8200rpm redline",2ZZ-GE high-rev engine. Lotus uses it.,true
Toyota,Corolla,2009,2013,L,1,base,1.8L I4,,,,false
Toyota,Corolla,2009,2013,LE,1,base,1.8L I4,,,,false
Toyota,Corolla,2009,2013,S,2,mid,1.8L I4,,"Sport suspension, sport seats, moonroof possible",,false
Toyota,Corolla,2014,2019,L,1,base,1.8L I4,,,,false
Toyota,Corolla,2014,2019,LE,1,base,1.8L I4,,,,false
Toyota,Corolla,2014,2019,SE,2,mid,1.8L I4,,"Sport suspension, sport seats, paddle shifters",,false
Toyota,Corolla,2020,2025,L,1,base,2.0L I4,,,New TNGA platform,false
Toyota,Corolla,2020,2025,LE,1,base,2.0L I4,,,,false
Toyota,Corolla,2020,2025,SE,2,mid,2.0L I4,,"Sport suspension, 18in wheels",,false
Toyota,Corolla,2020,2025,XSE,3,premium,2.0L I4,,"Heated leather, moonroof, 8in display, blind spot, LED headlights",,false
Ford,Ranger,1998,2011,XL,1,base,2.3L I4,,,Work truck,false
Ford,Ranger,1998,2011,XLT,2,mid,3.0L V6,,"Power windows, cruise, A/C",Vulcan V6 or 4.0L SOHC,false
Ford,Ranger,1998,2011,Edge,2,mid,4.0L V6,,"Sport appearance, fender flares",,false
Ford,Ranger,1998,2011,FX4,3,premium,4.0L V6,,"Off-road suspension, skid plates, locking rear diff, 4WD",,false
Ford,Ranger,1998,2011,Sport,2,mid,4.0L V6,,"Sport appearance, alloy wheels",,false
Dodge,Grand Caravan,1996,2007,SE,1,base,3.3L V6,,,,false
Dodge,Grand Caravan,1996,2007,SXT,2,mid,3.8L V6,,"Power sliding doors, Stow n Go (2005+), rear A/C",,false
Dodge,Grand Caravan,1996,2007,ES,3,premium,3.8L V6,Infinity,"Infinity amp, heated leather, power everything, rear entertainment",,false
Dodge,Grand Caravan,2008,2020,SE,1,base,3.6L V6,,,Pentastar V6 from 2011,false
Dodge,Grand Caravan,2008,2020,SXT,2,mid,3.6L V6,,"Power sliding doors, Stow n Go, rear A/C, rear camera",,false
Dodge,Grand Caravan,2008,2020,GT,2,mid,3.6L V6,,"Heated leather, power sliding doors, Stow n Go, Bluetooth",2018+. Replaced R/T.,false
Dodge,Grand Caravan,2008,2020,R/T,3,premium,3.6L V6,,"Heated leather, power everything, nav, rear entertainment",Pre-2018,false
Toyota,Sienna,1998,2003,CE,1,base,3.0L V6,,,1MZ-FE,false
Toyota,Sienna,1998,2003,LE,2,mid,3.0L V6,,"Power sliding door, rear A/C",,false
Toyota,Sienna,1998,2003,XLE,3,premium,3.0L V6,JBL,"JBL amp, heated leather, moonroof, power sliding doors, rear entertainment",,false
Toyota,Sienna,2004,2010,CE,1,base,3.3L V6,,,,false
Toyota,Sienna,2004,2010,LE,2,mid,3.5L V6,,"Power sliding doors, rear A/C, rear camera (late)",3.5L from 2007,false
Toyota,Sienna,2004,2010,XLE,3,premium,3.5L V6,JBL,"JBL amp, heated leather, moonroof, power liftgate, dual power sliding doors",,false
Toyota,Sienna,2004,2010,Limited,3,premium,3.5L V6,JBL,"JBL amp, heated/ventilated leather, nav, rear entertainment, power everything",,false
Toyota,Sienna,2011,2020,L,1,base,3.5L V6,,,,false
Toyota,Sienna,2011,2020,LE,2,mid,3.5L V6,,"Power sliding doors, rear camera, Entune",,false
Toyota,Sienna,2011,2020,XLE,3,premium,3.5L V6,JBL,"JBL amp possible, heated leather, moonroof, power liftgate",,false
Toyota,Sienna,2011,2020,Limited,3,premium,3.5L V6,JBL,"JBL amp, heated/ventilated leather, nav, rear entertainment, 360 camera, power everything",,false
Toyota,Sienna,2011,2020,SE,2,mid,3.5L V6,,"Sport suspension, sport appearance, 19in wheels",,false
Chrysler,Town & Country,1996,2007,LX,1,base,3.3L V6,,,,false
Chrysler,Town & Country,1996,2007,LXi,2,mid,3.8L V6,,"Power sliding doors, leather, rear A/C",,false
Chrysler,Town & Country,1996,2007,Limited,3,premium,3.8L V6,Infinity,"Infinity amp, heated leather, power everything, nav, rear entertainment",,false
Chrysler,Town & Country,2008,2016,Touring,2,mid,3.6L V6,,"Power sliding doors, Stow n Go, rear camera",Pentastar from 2011,false
Chrysler,Town & Country,2008,2016,Touring-L,3,premium,3.6L V6,,"Heated leather, power sliding doors, rear entertainment possible, nav",,false
Chrysler,Town & Country,2008,2016,Limited,3,premium,3.6L V6,,"Heated/ventilated leather, nav, rear entertainment, power everything, park assist",,false
Hyundai,Elantra,2001,2006,GLS,1,base,2.0L I4,,,,false
Hyundai,Elantra,2001,2006,GT,2,mid,2.0L I4,,"Sport appearance, alloy wheels, moonroof possible",Hatchback,false
Hyundai,Elantra,2007,2010,GLS,1,base,2.0L I4,,,,false
Hyundai,Elantra,2007,2010,SE,2,mid,2.0L I4,,"Heated leather, moonroof, power seats",,false
Hyundai,Elantra,2011,2016,GLS,1,base,1.8L I4,,,,false
Hyundai,Elantra,2011,2016,SE,2,mid,1.8L I4,,"Heated seats, moonroof, Bluetooth",,false
Hyundai,Elantra,2011,2016,Limited,3,premium,1.8L I4,,"Heated leather, moonroof, nav, rear camera, push-button start",,false
Hyundai,Elantra,2011,2016,Sport,2,mid,2.0L I4,,"Sport suspension, 2.0L ECM, sport seats",2014+,false
Hyundai,Elantra,2017,2020,SE,1,base,2.0L I4,,,,false
Hyundai,Elantra,2017,2020,SEL,2,mid,2.0L I4,,"Heated seats, blind spot, rear camera",,false
Hyundai,Elantra,2017,2020,Limited,3,premium,2.0L I4,,"Heated leather, moonroof, nav, infinity amp possible, adaptive cruise",,false
Hyundai,Elantra,2017,2020,Sport,4,performance,1.6L Turbo I4,,"Turbo ECM, sport suspension, sport exhaust, 201hp",,false
Nissan,Versa,2007,2011,S,1,base,1.8L I4,,,Cheapest car in America,false
Nissan,Versa,2007,2011,SL,2,mid,1.8L I4,,"Power windows, Bluetooth, alloy wheels",,false
Nissan,Versa,2012,2019,S,1,base,1.6L I4,,,HR16DE,false
Nissan,Versa,2012,2019,SV,2,mid,1.6L I4,,"Power windows, Bluetooth, rear camera",,false
Nissan,Versa,2012,2019,SL,3,premium,1.6L I4,,"Heated seats, around view monitor, nav",,false
Dodge,Journey,2009,2020,SE,1,base,2.4L I4,,,,false
Dodge,Journey,2009,2020,SXT,2,mid,3.6L V6,,"V6 ECM, power seats, rear camera, 3rd row",,false
Dodge,Journey,2009,2020,Crossroad,2,mid,3.6L V6,,"Heated leather, rear camera, 19in wheels",,false
Dodge,Journey,2009,2020,GT,3,premium,3.6L V6,,"Heated leather, nav, power seats, rear camera, 3rd row, Bluetooth",2018+,false
Dodge,Journey,2009,2020,R/T,3,premium,3.6L V6,,"Heated leather, nav, rear entertainment possible, premium cluster",Pre-2018,false
Chevrolet,Cruze,2011,2015,LS,1,base,1.8L I4,,,,false
Chevrolet,Cruze,2011,2015,LT,2,mid,1.4L Turbo,,"Turbo ECM, MyLink, rear camera, heated seats possible",,false
Chevrolet,Cruze,2011,2015,LTZ,3,premium,1.4L Turbo,Pioneer,"Pioneer amp, heated leather, moonroof, nav",,false
